NC_genome COG Start End Ui
NC_014019 COG0753 5051768 5053228 19
NC_014019 COG0366 5053994 5055445 10
NC_014019 COG0471 5055475 5056908 17
NC_014019 COG1092 5057184 5058383 3
NC_014019 COG3212 5058576 5059613 12
NC_014019 COG0745 5059847 5060530 7
NC_014019 COG0642 5060527 5061972 22
NC_014019 COG3212 5062014 5062856 6
NC_014019 COG3211 5063238 5065136 22
NC_014019 COG0042 5065553 5066551 8
NC_014019 COG1576 5066721 5067200 4
NC_014019 COG0265 5067516 5068748 16
NC_014019 COG1235 5068806 5069600 7
NC_014019 COG4853 5069619 5070398 4
NC_014019 COG4863 5070385 5071752 14
NC_014019 COG5002 5071743 5073650 22
NC_014019 COG0745 5073657 5074364 5
NC_014019 COG0104 5075143 5076429 17
NC_014019 COG0305 5076617 5077981 10
NC_014019 COG0359 5078098 5078547 7
NC_014019 COG3887 5078544 5080517 23
NC_014019 COG4241 5080554 5081498 12
NC_014019 COG0238 5081637 5081876 2
NC_014019 COG0629 5081943 5082443 1
NC_014019 COG0360 5082492 5082779 3
NC_014019 COG0012 5082969 5084069 15
NC_014019 COG4481 5084240 5084437 0
NC_014019 COG0668 5084452 5085345 8
NC_014019 COG3949 5085413 5086426 9
NC_014019 COG1475 5087166 5088035 8
NC_014019 COG1192 5088007 5088789 7
NC_014019 COG1475 5088907 5089782 5
NC_014019 COG0357 5089918 5090634 6
NC_014019 COG0445 5090665 5092554 18
NC_014019 COG0486 5092577 5093965 19
NC_014019 COG1847 5094271 5094900 5
NC_014019 COG0706 5094897 5095661 8
NC_014019 COG0594 5095777 5096130 4
NC_013791 COG0593 816 2168 6
NC_013791 COG0592 2348 3490 11
NC_013791 COG2501 3744 3959 2
NC_013791 COG1195 3971 5086 4
NC_013791 COG0187 5432 7372 25
NC_013791 COG0188 7399 9966 22
NC_013791 COG2206 10150 11259 9
NC_013791 COG0516 18102 19559 13
NC_013791 COG1686 19684 21018 16
NC_013791 COG0214 21184 22068 9
NC_013791 COG0311 22105 22701 4
NC_013791 COG0172 23003 24277 9
NC_013791 COG4608 24323 25336 10
NC_013791 COG0444 25317 26345 10
NC_013791 COG0601 26378 27298 6
NC_013791 COG1173 27316 28212 11
NC_013791 COG0747 28536 30152 22
NC_013791 COG0590 30436 30924 4
NC_013791 COG2812 31413 33098 22
NC_013791 COG0718 33117 33428 2
NC_013791 COG0353 33440 34036 3
NC_013791 COG1982 40859 42310 18
NC_013791 COG0125 42307 42948 1
NC_013791 COG3870 42983 43312 2
NC_013791 COG0470 43328 44317 8
NC_013791 COG1774 44322 45152 16
NC_013791 COG4467 45168 45518 2
NC_013791 COG4123 45628 46368 6
NC_013791 COG2827 46365 46634 3
NC_013791 COG0313 46618 47481 9
NC_013791 COG2002 47530 47820 5
NC_013791 COG0433 48999 50831 17
NC_013791 COG0143 51209 53209 17
NC_013791 COG0084 53295 54065 6
NC_013791 COG3583 54294 55559 9
NC_013791 COG1658 55676 56236 3
NC_013791 COG0030 56229 57137 7
NC_013791 COG4466 58269 58532 5
NC_013791 COG1947 59036 59893 7
NC_013791 COG0503 59961 60812 8
NC_013791 COG0251 60809 61183 2
NC_013791 COG2088 61360 61653 4
NC_013791 COG1207 61896 63254 16
NC_013791 COG0462 63325 64275 13
NC_013791 COG1825 64413 65048 7
NC_013791 COG0193 65138 65695 10
NC_013791 COG1197 66317 69859 31
NC_013791 COG2002 70037 70576 5
NC_013791 COG2244 70757 72352 12
NC_013791 COG3956 72365 73822 17
NC_013791 COG1188 73836 74108 1
NC_013791 COG2919 75104 75484 2
NC_013791 COG1098 75557 76036 1
NC_013791 COG2208 76604 79096 18
NC_013791 COG2304 79204 79944 7
NC_013791 COG0515 79907 80917 9
NC_013791 COG2966 81017 81766 4
NC_013791 COG3610 81779 82228 9
NC_013791 COG0037 82209 83606 19
NC_013791 COG0634 83671 84210 3
NC_013791 COG0465 84280 86319 23
NC_013791 COG1521 86459 87244 7
NC_013791 COG1281 87261 88139 6
NC_013791 COG0031 88241 89164 4
NC_013791 COG0147 89304 90770 14
NC_013791 COG0512 90793 91377 5
NC_013791 COG0115 91374 92231 9
NC_013791 COG0294 92244 93026 7
NC_013791 COG1539 93029 93397 5
NC_013791 COG0801 93387 93914 3
NC_013791 COG1813 93866 94069 3
NC_013791 COG0042 94097 95098 13
NC_013791 COG1190 95340 96839 15
NC_013791 COG4463 102809 103279 5
NC_013791 COG3880 103382 103915 2
NC_013791 COG3869 103920 104996 13
NC_013791 COG0542 105014 107455 18
NC_013791 COG1066 107605 108981 16
NC_013791 COG1623 108987 110060 10
NC_013791 COG4956 110207 111295 14
NC_013791 COG1211 111523 112227 10
NC_013791 COG0245 112229 112708 7
NC_013791 COG0008 112802 114256 12
NC_013791 COG1045 114559 115209 7
NC_013791 COG0215 115264 116661 17
NC_013791 COG1939 116663 117070 5
NC_013791 COG0566 117104 117853 6
NC_013791 COG3688 117855 118367 3
NC_013791 COG1595 118450 119097 7
NC_013791 COG0267 119261 119410 0
NC_013791 COG0690 119683 119877 6
NC_013791 COG0250 119953 120486 8
NC_013791 COG0080 120646 121071 5
NC_013791 COG0081 121195 121890 4
NC_013791 COG0244 122121 122618 2
NC_013791 COG0222 122684 123046 4
NC_013791 COG2813 123168 123773 4
NC_013791 COG0085 124126 127668 31
NC_013791 COG0086 127820 131440 28
NC_013791 COG1358 131529 131777 3
NC_013791 COG0048 131888 132307 5
NC_013791 COG0049 132349 132819 8
NC_013791 COG0480 132871 134949 10
NC_013791 COG0050 135077 136267 15
NC_013791 COG0051 136568 136876 2
NC_013791 COG0087 136970 137596 5
NC_013791 COG0088 137622 138245 10
NC_013791 COG0089 138245 138535 0
NC_013791 COG0090 138563 139393 10
NC_013791 COG0185 139454 139732 5
NC_013791 COG0091 139759 140100 6
NC_013791 COG0092 140104 140763 7
NC_013791 COG0197 140766 141200 6
NC_013791 COG0255 141190 141393 1
NC_013791 COG0186 141410 141670 3
NC_013791 COG0093 141704 142072 2
NC_013791 COG0198 142111 142431 1
NC_013791 COG0094 142458 142997 5
NC_013791 COG0199 143029 143214 4
NC_013791 COG0096 143244 143642 2
NC_013791 COG0097 143676 144212 1
NC_013791 COG0256 144239 144601 2
NC_013791 COG0098 144623 145123 10
NC_013791 COG1841 145137 145325 0
NC_013791 COG0200 145357 145797 3
NC_013791 COG0201 145797 147089 14
NC_013791 COG0563 147165 147818 7
NC_013791 COG0024 147815 148561 2
NC_013791 COG2163 148580 148903 2
NC_013791 COG0361 148908 149126 4
NC_013791 COG0257 149227 149340 2
NC_013791 COG0099 149363 149728 2
NC_013791 COG0100 149749 150141 2
NC_013791 COG0202 150309 151253 12
NC_013791 COG0203 151346 151708 2
NC_013791 COG1122 151894 152730 7
NC_013791 COG1122 152706 153578 9
NC_013791 COG0619 153581 154381 6
NC_013791 COG0101 154392 155135 10
NC_013791 COG0102 155336 155773 3
NC_013791 COG0103 155794 156186 7
NC_013791 COG0860 159800 160513 3
NC_013791 COG0489 160599 161654 11
NC_013791 COG0726 163114 163875 8
NC_013791 COG1595 171623 172186 6
NC_013791 COG5662 172203 172850 8
NC_013791 COG1624 173160 173984 8
NC_013791 COG4856 173977 175221 12
NC_013791 COG1109 175248 176597 9
NC_013791 COG0449 177042 178844 31
NC_013791 COG0376 178995 181178 22
NC_013791 COG2404 181497 182696 14
NC_013791 COG1376 182767 183264 6
NC_013791 COG2199 183403 184572 7
NC_013791 COG0665 184698 185813 10
NC_013791 COG2801 186412 187290 7
NC_013791 COG0652 188316 188936 5
NC_013791 COG1528 188990 189493 5
NC_013791 COG2233 189703 191007 8
NC_013791 COG0450 191101 191307 2
NC_013791 COG0450 191392 191727 7
NC_013791 COG2329 192088 192420 3
NC_013791 COG0609 192478 193509 16
NC_013791 COG0609 193509 194546 4
NC_013791 COG2207 194667 195428 12
NC_013791 COG0614 195581 196576 9
NC_013791 COG4264 196691 198502 15
NC_013791 COG4264 198474 200237 19
NC_013791 COG0318 200224 201462 13
NC_013791 COG0236 201459 201734 2
NC_013791 COG1082 202776 203603 7
NC_013791 COG1473 203654 204850 9
NC_013791 COG1457 205959 207344 14
NC_013791 COG2761 207421 208122 4
NC_013791 COG0834 208258 209145 7
NC_013791 COG0765 209218 209919 5
NC_013791 COG1126 209933 210673 9
NC_013791 COG1135 210998 212011 7
NC_013791 COG2011 212001 212666 1
NC_013791 COG1464 212694 213524 11
NC_013791 COG0747 213784 215388 18
NC_013791 COG0388 215946 216836 8
NC_013791 COG0493 216927 218300 9
NC_013791 COG0167 218325 219611 12
NC_013791 COG0044 219690 221108 18
NC_013791 COG1953 221304 222773 18
NC_013791 COG3835 223208 224815 11
NC_013791 COG1012 224995 226458 12
NC_013791 COG0161 226491 227846 14
NC_013791 COG2202 227995 229698 15
NC_013791 COG4191 229740 230084 3
NC_013791 COG1404 230333 231457 9
NC_013791 COG1309 233053 233643 5
NC_013791 COG1733 233747 234055 4
NC_013791 COG0655 234219 234839 4
NC_013791 COG0589 234982 235398 5
NC_013791 COG2239 236065 237438 17
NC_013791 COG3842 237694 238752 11
NC_013791 COG1840 238946 240043 11
NC_013791 COG1178 240082 241761 19
NC_013791 COG4378 241895 242212 2
NC_013791 COG0803 243093 243989 8
NC_013791 COG0705 244036 244776 9
NC_013791 COG0736 244878 245237 5
NC_013791 COG2834 245476 246486 15
NC_013791 COG0864 246694 246972 1
NC_013791 COG2337 246976 247326 3
NC_013791 COG1366 247571 248389 6
NC_013791 COG1366 248406 248762 0
NC_013791 COG2172 248765 249178 3
NC_013791 COG2208 249191 250204 14
NC_013791 COG1366 250266 250598 2
NC_013791 COG2172 250595 251083 6
NC_013791 COG1191 251043 251828 12
NC_013791 COG2183 252572 254752 16
NC_013791 COG3091 255014 255466 1
NC_013791 COG0626 263020 264174 12
NC_013791 COG0611 264691 265677 6
NC_013791 COG0802 265687 266154 3
NC_013791 COG1214 266139 266858 6
NC_013791 COG0456 266851 267315 7
NC_013791 COG0533 267305 268321 12
NC_013791 COG0488 271492 273435 28
NC_013791 COG2344 273681 274316 8
NC_013791 COG1826 274348 274533 4
NC_013791 COG0805 274551 275321 4
NC_013791 COG2814 275777 277162 11
NC_013791 COG1271 277385 278716 13
NC_013791 COG1294 278731 279744 11
NC_013791 COG3835 280682 281788 15
NC_013791 COG2610 281917 283185 16
NC_013791 COG1929 283257 284396 12
NC_013791 COG0234 285668 285952 2
NC_013791 COG0459 286039 287679 18
NC_013791 COG0446 288109 290034 21
NC_013791 COG0583 290165 291004 13
NC_013791 COG0730 291198 291983 9
NC_013791 COG0804 292053 293762 9
NC_013791 COG0832 293759 294136 4
NC_013791 COG0831 294133 294450 4
NC_013791 COG2851 294635 295954 12
NC_013791 COG4565 296152 296865 5
NC_013791 COG3290 296879 298534 18
NC_013791 COG0786 299205 300611 9
NC_013791 COG4842 302632 302925 1
NC_013791 COG5417 303081 303296 2
NC_013791 COG4499 303371 304684 10
NC_013791 COG1674 304698 309137 57
NC_013791 COG1511 309159 312053 25
NC_013791 COG5444 313233 314750 16
NC_013791 COG4495 314988 315269 2
NC_013791 COG2897 317832 318737 4
NC_013791 COG1846 319153 319599 3
NC_013791 COG0490 319641 320144 4
NC_013791 COG0475 320147 321319 9
NC_013791 COG2357 321351 322088 11
NC_013791 COG0775 322231 322884 6
NC_013791 COG2107 322884 323717 6
NC_013791 COG1957 323853 324797 7
NC_013791 COG1132 324925 326634 14
NC_013791 COG2226 326745 327545 10
NC_013791 COG1357 327538 328200 7
NC_013791 COG0456 328217 328708 3
NC_013791 COG0714 329362 330321 12
NC_013791 COG1721 330318 331487 22
NC_013791 COG1305 331484 333682 24
NC_013791 COG0519 333929 335470 13
NC_013791 COG2252 335763 337064 8
NC_013791 COG2008 343929 344945 11
NC_013791 COG2258 344973 345617 3
NC_013791 COG3424 345726 346823 14
NC_013791 COG1755 346823 347383 7
NC_013791 COG4843 347542 348066 7
NC_013791 COG0041 348590 349075 5
NC_013791 COG0026 349072 350199 11
NC_013791 COG0015 350242 351543 16
NC_013791 COG0152 351617 352339 7
NC_013791 COG1828 352327 352578 5
NC_013791 COG0047 352575 353258 5
NC_013791 COG0046 353242 355467 17
NC_013791 COG0034 355443 356855 14
NC_013791 COG0150 356892 357926 7
NC_013791 COG0299 357926 358519 6
NC_013791 COG0138 358516 360045 13
NC_013791 COG0151 360061 361335 12
NC_013791 COG1001 361951 363690 16
NC_013791 COG4496 364808 365119 0
NC_013791 COG1734 365264 365911 10
NC_013791 COG4243 366069 366725 8
NC_013791 COG1001 366997 368730 21
NC_013791 COG2508 369031 370887 17
NC_013791 COG2978 371196 372731 16
NC_013791 COG0624 372750 374045 11
NC_013791 COG0787 374887 375996 8
NC_013791 COG0686 376095 377228 10
NC_013791 COG2508 377361 378593 13
NC_013791 COG1115 378773 380188 10
NC_013791 COG4189 380309 380845 7
NC_013791 COG1506 380848 381786 3
NC_013791 COG0393 381966 382286 5
NC_013791 COG0688 382303 383085 11
NC_013791 COG3547 384688 385266 6
NC_013791 COG0209 386083 388254 15
NC_013791 COG0208 388269 389303 11
NC_013791 COG0385 389972 390943 11
NC_013791 COG1646 391158 391844 7
NC_013791 COG0210 391947 394175 24
NC_013791 COG0272 394191 396197 15
NC_013791 COG4851 396234 397415 11
NC_013791 COG1744 397806 398927 13
NC_013791 COG3845 399146 400675 12
NC_013791 COG4603 400675 401733 16
NC_013791 COG1079 401733 402698 5
NC_013791 COG0591 403246 404754 8
NC_013791 COG0721 404943 405233 3
NC_013791 COG0154 405251 406708 10
NC_013791 COG0064 406724 408151 20
NC_013791 COG1597 408487 409389 5
NC_013791 COG2265 409665 411044 16
NC_013791 COG0433 411688 413436 21
NC_013791 COG0042 415246 416229 9
NC_013791 COG0406 417228 417797 4
NC_013791 COG1136 420890 421651 5
NC_013791 COG0642 421755 422762 11
NC_013791 COG0745 422767 423447 7
NC_013791 COG0008 425637 427313 20
NC_013791 COG0397 428450 429922 16
NC_013791 COG3239 431521 432576 6
NC_013791 COG4585 432700 433830 12
NC_013791 COG2197 433832 434431 6
NC_013791 COG0318 435400 435603 4
NC_013791 COG3119 435784 437460 13
NC_013791 COG4329 437607 438092 6
NC_013791 COG3336 438096 438920 13
NC_013791 COG0745 438996 439697 10
NC_013791 COG0642 439690 441099 14
NC_013791 COG3385 441349 442464 7
NC_013791 COG2409 442672 444876 13
NC_013791 COG1916 447362 448534 10
NC_013791 COG0591 449459 451027 15
NC_013791 COG1638 451696 452730 10
NC_013791 COG1618 454211 455305 9
NC_013791 COG2267 456513 457442 8
NC_013791 COG2049 457613 458335 9
NC_013791 COG1984 458332 459348 13
NC_013791 COG1414 459345 460109 8
NC_013791 COG1914 460230 461453 12
NC_013791 COG1540 461493 462251 11
NC_013791 COG0456 462311 463180 10
NC_013791 COG5444 463510 465075 6
NC_013791 COG2066 467848 468792 10
NC_013791 COG3829 469889 471256 16
NC_013791 COG3314 471345 472736 17
NC_013791 COG0160 472777 474114 12
NC_013791 COG0840 474251 475087 11
NC_013791 COG0624 475304 476569 13
NC_013791 COG0591 476853 478370 14
NC_013791 COG0624 478397 479554 10
NC_013791 COG0733 479582 480925 12
NC_013791 COG3483 480949 481800 10
NC_013791 COG1878 481820 482452 5
NC_013791 COG3844 482452 483729 13
NC_013791 COG1309 483873 484481 1
NC_013791 COG2866 484559 485749 23
NC_013791 COG1132 485877 487613 16
NC_013791 COG1132 487606 489417 20
NC_013791 COG0642 489618 490922 21
NC_013791 COG3564 490987 491346 8
NC_013791 COG1012 491368 492888 21
NC_013791 COG1187 493044 493733 6
NC_013791 COG0580 494020 494853 9
NC_013791 COG0554 494875 496380 16
NC_013791 COG1954 496600 497160 4
NC_013791 COG5006 497173 498075 9
NC_013791 COG1115 498357 499778 14
NC_013791 COG2244 499887 501203 12
NC_013791 COG1263 501460 502872 19
NC_013791 COG0366 503025 504704 18
NC_013791 COG2188 504729 505445 9
NC_013791 COG0386 505831 506313 5
NC_013791 COG4362 506432 507532 8
NC_013791 COG0488 507719 509602 26
NC_013791 COG2199 509714 511054 9
NC_013791 COG1349 511192 511947 7
NC_013791 COG1105 511944 512858 18
NC_013791 COG1299 512886 514742 18
NC_013791 COG0154 514878 516320 10
NC_013791 COG3859 516552 517115 2
NC_013791 COG0334 517228 518625 13
NC_013791 COG1404 518672 521083 22
NC_013791 COG0661 522723 524330 19
NC_013791 COG0524 524687 524911 2
NC_013791 COG0524 524936 525589 3
NC_013791 COG1077 525629 526636 11
NC_013791 COG1263 527091 529121 19
NC_013791 COG3711 529334 530164 6
NC_013791 COG3011 530332 530733 6
NC_013791 COG0733 530899 532245 12
NC_013791 COG0726 532778 533680 14
NC_013791 COG1104 534206 535369 14
NC_013791 COG0029 535462 537045 21
NC_013791 COG0157 537003 537896 7
NC_013791 COG0379 537898 538995 10
NC_013791 COG0534 539149 540507 11
NC_013791 COG3341 541338 541979 7
NC_013791 COG1012 542031 543392 6
NC_013791 COG3486 543441 544817 13
NC_013791 COG0753 545105 546562 16
NC_013791 COG1670 550312 550863 7
NC_013791 COG0405 551069 552688 20
NC_013791 COG1522 552855 553304 2
NC_013791 COG2059 553529 554095 4
NC_013791 COG2059 554092 554634 2
NC_013791 COG1164 555219 556991 19
NC_013791 COG0840 557167 558864 10
NC_013791 COG1294 559171 560199 10
NC_013791 COG1271 560231 561574 10
NC_013791 COG0491 562975 563934 7
NC_013791 COG2814 564931 566136 9
NC_013791 COG1765 566296 566676 5
NC_013791 COG0534 566815 568185 16
NC_013791 COG2364 568233 568847 5
NC_013791 COG3666 568979 570328 13
NC_013791 COG0345 570464 571258 6
NC_013791 COG0535 572496 573608 7
NC_013791 COG0406 574067 574705 8
NC_013791 COG1278 575174 575371 0
NC_013791 COG1951 575525 577069 20
NC_013791 COG0726 577454 578254 5
NC_013791 COG2265 579091 580506 14
NC_013791 COG2366 580629 583031 28
NC_013791 COG2314 583079 583342 1
NC_013791 COG4989 583514 584416 5
NC_013791 COG1028 584494 585249 3
NC_013791 COG4187 585410 587056 14
NC_013791 COG1126 587683 588405 10
NC_013791 COG0765 588405 589067 9
NC_013791 COG0834 589161 589964 8
NC_013791 COG1917 590824 591213 2
NC_013791 COG0160 591303 592586 9
NC_013791 COG0456 592685 593119 5
NC_013791 COG1670 593969 594577 4
NC_013791 COG1090 594886 595791 12
NC_013791 COG2137 595916 596737 5
NC_013791 COG1988 597907 598890 13
NC_013791 COG1194 599366 600454 11
NC_013791 COG1028 600503 601258 7
NC_013791 COG0604 601994 602956 11
NC_013791 COG0436 602969 604123 17
NC_013791 COG1028 604596 605345 10
NC_013791 COG3557 605946 606473 2
NC_013791 COG1132 606552 608297 22
NC_013791 COG4129 608349 609434 13
NC_013791 COG0001 609851 611149 13
NC_013791 COG1225 612191 612664 3
NC_013791 COG0111 612749 613702 4
NC_013791 COG3870 613721 614008 4
NC_013791 COG0735 614127 614564 2
NC_013791 COG0129 623531 625201 14
NC_013791 COG0346 625486 625860 4
NC_013791 COG1533 625977 626804 9
NC_013791 COG2149 627135 627539 1
NC_013791 COG0607 627584 627961 5
NC_013791 COG0726 628005 628247 0
NC_013791 COG0726 628244 628624 1
NC_013791 COG0607 628636 629001 1
NC_013791 COG0642 629042 630667 22
NC_013791 COG0737 631067 633886 30
NC_013791 COG1012 634736 636145 15
NC_013791 COG0783 636368 636808 6
NC_013791 COG3382 636912 637586 8
NC_013791 COG1600 637661 638818 11
NC_013791 COG0350 638888 639433 5
NC_013791 COG0219 640641 641114 4
NC_013791 COG2329 641420 641725 5
NC_013791 COG0744 642434 644290 23
NC_013791 COG2766 644495 646390 16
NC_013791 COG2718 646700 647872 10
NC_013791 COG0667 647985 648968 11
NC_013791 COG0614 649134 650159 13
NC_013791 COG0609 650161 652143 24
NC_013791 COG1120 652170 653057 14
NC_013791 COG4114 653032 653760 9
NC_013791 COG0456 653875 654336 4
NC_013791 COG2311 654898 656079 11
NC_013791 COG0778 656222 656974 8
NC_013791 COG0436 657270 658448 12
NC_013791 COG3546 658520 659416 11
NC_013791 COG0473 659533 660594 7
NC_013791 COG0179 660609 661235 3
NC_013791 COG2226 661505 662143 10
NC_013791 COG1115 662516 663889 11
NC_013791 COG2610 664148 665422 8
NC_013791 COG0584 665831 666571 5
NC_013791 COG0640 667597 668640 10
NC_013791 COG0058 670624 673053 32
NC_013791 COG0297 673046 674485 11
NC_013791 COG0448 674509 675615 10
NC_013791 COG0448 675632 676786 12
NC_013791 COG1655 677082 677807 6
NC_013791 COG1406 677845 678327 6
NC_013791 COG0388 678466 680007 19
NC_013791 COG5456 680605 681129 0
NC_013791 COG0578 681268 682935 18
NC_013791 COG1109 683114 684850 13
NC_013791 COG1619 684967 685980 6
NC_013791 COG2719 686075 687484 8
NC_013791 COG1132 688861 690618 18
NC_013791 COG1132 690634 692442 19
NC_013791 COG0745 692576 693277 2
NC_013791 COG0642 693274 694656 10
NC_013791 COG3212 694649 695416 8
NC_013791 COG3212 695567 696406 11
NC_013791 COG0456 696771 697268 5
NC_013791 COG5001 697383 699353 24
NC_013791 COG1167 699422 700624 11
NC_013791 COG0733 700671 702050 15
NC_013791 COG0044 702253 703419 6
NC_013791 COG1960 703706 704851 12
NC_013791 COG0318 704900 706546 16
NC_013791 COG4770 706615 707976 15
NC_013791 COG4770 707973 708185 2
NC_013791 COG0119 708285 709199 7
NC_013791 COG1024 709199 709981 6
NC_013791 COG4799 709993 711522 18
NC_013791 COG0365 711963 713912 17
NC_013791 COG3839 714631 715731 11
NC_013791 COG2508 715839 716729 5
NC_013791 COG4399 718059 719198 10
NC_013791 COG3679 719309 719665 6
NC_013791 COG0561 720086 720931 5
